"city","state","lat","lon"
"Brunsville","IA",42.8108,-96.2665
"Wellman","IA",41.4693,-91.8354
"Fort Atkinson","IA",43.1442,-91.9344
"Rossville","IA",43.1894,-91.3757
"Rock Valley","IA",43.2042,-96.2909
"La Porte City","IA",42.3137,-92.1912
"Lansing","IA",43.3606,-91.2254
"Rembrandt","IA",42.8257,-95.1656
"Malvern","IA",41.0076,-95.5857
"Toeterville","IA",43.4401,-92.8879
"Jamaica","IA",41.8452,-94.307
"Bradgate","IA",42.8029,-94.4196
"Cincinnati","IA",40.6309,-92.9222
"Stanley","IA",42.6417,-91.8123
"Elma","IA",43.2459,-92.4393
"Kirkville","IA",41.1423,-92.5036
"Buffalo Center","IA",43.3894,-93.9428
"Bloomfield","IA",40.7487,-92.4173
"Mount Vernon","IA",41.923,-91.4244
"Maharishi Vedic City","IA",41.0544,-92.0139
"Garwin","IA",42.0935,-92.6791
"Lockridge","IA",40.9936,-91.7488
"Westwood","IA",40.9648,-91.6266
"Belmond","IA",42.8466,-93.6084
"Readlyn","IA",42.7038,-92.2249
"Olds","IA",41.1342,-91.5441
"Badger","IA",42.6142,-94.1446
"Perry","IA",41.838,-94.0943
"Blairstown","IA",41.9063,-92.0816
"Atalissa","IA",41.5715,-91.1665
"Chapin","IA",42.8352,-93.2221
"Lanyon","IA",42.2225,-94.1952
"Oskaloosa","IA",41.2922,-92.6403
"Leighton","IA",41.3387,-92.7864
"Brandon","IA",42.315,-92.0031
"Camanche","IA",41.7928,-90.2766
"Maloy","IA",40.6732,-94.4119
"Melrose","IA",40.979,-93.0508
"Massena","IA",41.2506,-94.7698
"Arispe","IA",40.948,-94.2192
"Randalia","IA",42.8636,-91.8864
"Northboro","IA",40.608,-95.2937
"Reinbeck","IA",42.3225,-92.5943
"Corley","IA",41.5776,-95.3308
"Chillicothe","IA",41.086,-92.5303
"Churdan","IA",42.1539,-94.4786
"Saint Ansgar","IA",43.3797,-92.9178
"Sully","IA",41.578,-92.8471
"Leon","IA",40.7407,-93.7546
"Hartwick","IA",41.7861,-92.3453
"Dakota City","IA",42.7229,-94.1977
"Coalville","IA",42.4407,-94.1192
"Rake","IA",43.4806,-93.9202
"Lamont","IA",42.5986,-91.6404
"Sioux City","IA",42.4959,-96.3901
"Lamoni","IA",40.6205,-93.9343
"Shambaugh","IA",40.6574,-95.0353
"Protivin","IA",43.2165,-92.0892
"Udell","IA",40.7801,-92.7427
"Lacey","IA",41.4008,-92.6402
"May City","IA",43.3208,-95.4745
"Storm Lake","IA",42.6431,-95.197
"Gilmore City","IA",42.7269,-94.4369
"Arcadia","IA",42.0862,-95.0432
"Moville","IA",42.4895,-96.0679
"Solon","IA",41.8056,-91.4962
"Orchard","IA",43.2273,-92.7751
"Little Cedar","IA",43.3698,-92.7236
"Mitchellville","IA",41.668,-93.3629
"Mount Etna","IA",41.1205,-94.7353
"Peosta","IA",42.4477,-90.8446
"Cascade","IA",42.3018,-91.0046
"Cedar Falls","IA",42.5195,-92.4534
"Chester","IA",43.4918,-92.3639
"Berkley","IA",41.9465,-94.1136
"Beaverdale","IA",40.8537,-91.2077
"Waukee","IA",41.6001,-93.8709
"East Peru","IA",41.227,-93.9295
"Graf","IA",42.4939,-90.8736
"Amber","IA",42.1281,-91.1802
"Truesdale","IA",42.7292,-95.1835
"Mechanicsville","IA",41.9056,-91.2533
"Saratoga","IA",43.3714,-92.406
"Delphos","IA",40.6632,-94.3403
"Seymour","IA",40.6824,-93.1212
"Stilson","IA",43.0383,-93.8852
"Essex","IA",40.8327,-95.3038
"Bronson","IA",42.409,-96.2113
"Red Oak","IA",41.0141,-95.2248
"Fort Dodge","IA",42.5098,-94.1751
"Clio","IA",40.636,-93.4514
"Valeria","IA",41.7297,-93.3258
"Sac City","IA",42.4217,-94.9979
"Muscatine","IA",41.4195,-91.068
"Stennett","IA",41.0897,-95.1944
"Salina","IA",41.0459,-91.8332
"Volga","IA",42.8027,-91.5423
"Superior","IA",43.4337,-94.9466
"Urbana","IA",42.2283,-91.8873
"Crystal Lake","IA",43.223,-93.7927
"Alburnett","IA",42.1494,-91.6209
"Middletown","IA",40.8273,-91.2622
"Fairfield","IA",41.0066,-91.9671
"Prescott","IA",41.0237,-94.613
"Ely","IA",41.8753,-91.585
"Keystone","IA",41.9997,-92.1983
"Meriden","IA",42.7941,-95.6339
"Evansdale","IA",42.4635,-92.2764
"New Virginia","IA",41.1817,-93.7311
"Shelby","IA",41.5067,-95.4506
"Pella","IA",41.4051,-92.9177
"Owasa","IA",42.4317,-93.205
"Bingham","IA",40.7342,-95.2889
"Early","IA",42.4617,-95.1522
"Schleswig","IA",42.1607,-95.4352
"Pleasant Grove","IA",40.9675,-91.2879
"Ellston","IA",40.8405,-94.1088
"Dayton","IA",42.2623,-94.0711
"Woden","IA",43.2308,-93.9115
"Bonaparte","IA",40.7013,-91.8004
"Lake Mills","IA",43.4169,-93.5321
"Oakland","IA",41.3078,-95.3967
"Sherwood","IA",42.3591,-94.7269
"Rudd","IA",43.1275,-92.9046
"Lambs Grove","IA",41.7008,-93.0794
"Bartlett","IA",40.8854,-95.7947
"Ackley","IA",42.5519,-93.0528
"Ames","IA",42.0261,-93.6279
"Ricketts","IA",42.1281,-95.5749
"Scarville","IA",43.4711,-93.6168
"Onslow","IA",42.1073,-91.0153
"Corning","IA",40.9929,-94.7395
"Bradford","IA",42.637,-93.2485
"Searsboro","IA",41.5792,-92.7043
"Eldridge","IA",41.6394,-90.5805
"Brayton","IA",41.5448,-94.9303
"Somers","IA",42.3787,-94.4309
"Little Rock","IA",43.4453,-95.8804
"Osceola","IA",41.0302,-93.783
"Farnhamville","IA",42.2768,-94.4078
"Harlan","IA",41.6496,-95.3268
"Franklin","IA",40.667,-91.5118
"Urbandale","IA",41.639,-93.7814
"McGregor","IA",43.0247,-91.182
"Ashton","IA",43.3089,-95.7926
"Alvord","IA",43.3418,-96.3026
"Coralville","IA",41.699,-91.5967
"Chelsea","IA",41.9205,-92.3945
"Mason City","IA",43.1487,-93.1998
"Iowa Falls","IA",42.519,-93.2662
"Graettinger","IA",43.2371,-94.7504
"Osage","IA",43.2827,-92.8115
"Sanborn","IA",43.1814,-95.6553
"Saint Donatus","IA",42.3624,-90.5419
"Arnolds Park","IA",43.3599,-95.1259
"Greeley","IA",42.5851,-91.3416
"Bennett","IA",41.7401,-90.9736
"Luana","IA",43.0594,-91.4557
"Koszta","IA",41.8272,-92.2055
"Conesville","IA",41.3796,-91.3486
"Jolley","IA",42.4794,-94.7182
"Britt","IA",43.0975,-93.8032
"Cotter","IA",41.294,-91.4658
"Hospers","IA",43.0722,-95.9039
"New Vienna","IA",42.5477,-91.1139
"Balltown","IA",42.6371,-90.87
"Cushing","IA",42.465,-95.6757
"Baxter","IA",41.8252,-93.1525
"Ida Grove","IA",42.3439,-95.4732
"Hawarden","IA",43.0015,-96.4829
"Hubbard","IA",42.3061,-93.3013
"Templeton","IA",41.9181,-94.9417
"Lone Rock","IA",43.2208,-94.3255
"Chatsworth","IA",42.9163,-96.5144
"Hudson","IA",42.432,-92.4519
"Eldorado","IA",43.0505,-91.8354
"Central City","IA",42.2037,-91.5246
"Sloan","IA",42.2323,-96.2258
"Coburg","IA",40.9188,-95.2656
"Gaza","IA",43.0203,-95.58
"Frytown","IA",41.572,-91.7321
"Malcom","IA",41.7076,-92.5575
"Moulton","IA",40.6854,-92.6765
"Hillsboro","IA",40.8374,-91.7125
"Popejoy","IA",42.5939,-93.4278
"Cleghorn","IA",42.8125,-95.7127
"Griswold","IA",41.2343,-95.1392
"Princeton","IA",41.6744,-90.3573
"Rinard","IA",42.3396,-94.485
"Andrew","IA",42.1532,-90.5918
"West Des Moines","IA",41.5527,-93.7805
"Hawkeye","IA",42.9378,-91.9504
"Elk Run Heights","IA",42.4662,-92.2501
"Moorhead","IA",41.9243,-95.8507
"Atlantic","IA",41.3957,-95.0138
"Luxemburg","IA",42.604,-91.0726
"Harper","IA",41.3637,-92.0509
"Onawa","IA",42.0268,-96.0905
"Odebolt","IA",42.3118,-95.2542
"Berwick","IA",41.665,-93.5449
"Wadena","IA",42.8398,-91.6594
"Jacksonville","IA",41.6452,-95.1517
"Bagley","IA",41.8464,-94.4303
"Milton","IA",40.6712,-92.1621
"Lost Nation","IA",41.9666,-90.8167
"Walcott","IA",41.5989,-90.7745
"Farson","IA",41.1222,-92.2552
"Halbur","IA",42.0051,-94.972
"Merrill","IA",42.7207,-96.2525
"Swaledale","IA",42.9765,-93.3154
"Wahpeton","IA",43.3742,-95.1744
"Lisbon","IA",41.9205,-91.3917
"Yorktown","IA",40.7354,-95.1544
"Macedonia","IA",41.1919,-95.4268
"Yarmouth","IA",41.0264,-91.3235
"Melbourne","IA",41.9416,-93.1027
"Plymouth","IA",43.2464,-93.1232
"Troy","IA",40.7486,-92.2027
"Derby","IA",40.9303,-93.4565
"Eldora","IA",42.3606,-93.1013
"Neola","IA",41.4515,-95.6173
"Riverdale","IA",41.5371,-90.4637
"Weldon","IA",40.8973,-93.7355
"Bondurant","IA",41.6986,-93.4546
"Abingdon","IA",41.0822,-92.1391
"New Haven","IA",43.2839,-92.6422
"Edna","IA",43.385,-96.0945
"Kelley","IA",41.9508,-93.6655
"Sherrill","IA",42.6045,-90.7839
"Nodaway","IA",40.9366,-94.8954
"Ellsworth","IA",42.3101,-93.5819
"Sheldahl","IA",41.8643,-93.6966
"Hiawatha","IA",42.0539,-91.6906
"Crescent","IA",41.3655,-95.8581
"Ruthven","IA",43.13,-94.8984
"Earlville","IA",42.4828,-91.2702
"Melvin","IA",43.2864,-95.6086
"Hayesville","IA",41.2646,-92.2477
"Aredale","IA",42.8332,-93.0054
"Watkins","IA",41.8931,-91.985
"Redbird Smith","OK",35.5615,-95.0298
"McAlester","OK",34.9262,-95.7698
"Hendrix","OK",33.7753,-96.4071
"Velma","OK",34.4548,-97.6617
"Pryor","OK",36.3084,-95.3169
"Oil City","OK",34.5231,-98.0731
"Fort Gibson","OK",35.7767,-95.26
"Barnsdall","OK",36.5607,-96.1628
"Big Cabin","OK",36.5401,-95.2221
"Wayne","OK",34.9171,-97.3167
"Shawnee","OK",35.3525,-96.9647
"Ringold","OK",34.2151,-95.1252
"Boley","OK",35.4903,-96.4793
"Hydro","OK",35.5484,-98.5792
"Dodge","OK",36.5789,-94.6385
"Skiatook","OK",36.3693,-95.9815
"Wagoner","OK",35.9641,-95.379
"Ralston","OK",36.5036,-96.7374
"Fairfax","OK",36.5698,-96.708
"Bessie","OK",35.3854,-98.9894
"Jennings","OK",36.1823,-96.569
"Chouteau","OK",36.1882,-95.3362
"Peckham","OK",36.887,-97.1759
"Rush Springs","OK",34.7792,-97.9572
"South Coffeyville","OK",36.9934,-95.6219
"Apache","OK",34.8938,-98.3581
"Sulphur","OK",34.4977,-96.9899
"Dougherty","OK",34.4005,-97.0514
"IXL","OK",35.5227,-96.3881
"Canadian","OK",35.1742,-95.6496
"Centralia","OK",36.7967,-95.3533
"Calvin","OK",34.9672,-96.253
"Texola","OK",35.2222,-99.9929
"Manitou","OK",34.5071,-98.9809
"Bison","OK",36.196,-97.8979
"Keyes","OK",36.8077,-102.2517
"Medford","OK",36.8038,-97.7379
"Cleo Springs","OK",36.4047,-98.44
"Thomas","OK",35.7476,-98.7494
"Kinta","OK",35.1193,-95.2377
"Wilburton","OK",34.9183,-95.3046
"Kenwood","OK",36.3013,-94.9979
"Eldon","OK",35.9305,-94.8179
"Arnett","OK",36.1351,-99.771
"Broken Arrow","OK",36.0365,-95.7808
"Terral","OK",33.8966,-97.9383
"Rosston","OK",36.8128,-99.9328
"Reydon","OK",35.6503,-99.9237
"Tabler","OK",35.0442,-97.8198
"Dwight Mission","OK",35.5466,-94.8594
"Durant","OK",33.9957,-96.3938
"Nuyaka","OK",35.6532,-96.1397
"Corbett","OK",34.9734,-97.2295
"Alfalfa","OK",35.2189,-98.6073
"Council Hill","OK",35.5559,-95.6525
"Remy","OK",35.4578,-94.4984
"Midwest City","OK",35.463,-97.371
"Middleberg","OK",35.1062,-97.735
"Watts","OK",36.1073,-94.5717
"Long","OK",35.4993,-94.547
"Tishomingo","OK",34.2387,-96.6806
"Burlington","OK",36.9001,-98.4234
"Gracemont","OK",35.1878,-98.257
"Gideon","OK",36.0088,-95.036
"Lamar","OK",35.0942,-96.1238
"Zion","OK",35.7853,-94.6378
"Aline","OK",36.5096,-98.4486
"Brooksville","OK",35.2103,-96.9609
"Avery","OK",35.8842,-96.7522
"Goldsby","OK",35.1304,-97.4779
"Orr","OK",34.032,-97.5356
"Roll","OK",35.7792,-99.7115
"Tucker","OK",35.3037,-94.7302
"Ahloso","OK",34.7351,-96.6375
"Stilwell","OK",35.8151,-94.6312
"Reed","OK",34.9006,-99.6957
"Skedee","OK",36.3804,-96.7039
"Francis","OK",34.8743,-96.5926
"Stillwater","OK",36.1315,-97.0739
"Short","OK",35.5664,-94.4936
"Briartown","OK",35.2973,-95.2397
"Kingfisher","OK",35.8439,-97.938
"Freedom","OK",36.7681,-99.1131
"Vian","OK",35.5018,-94.9698
"Dripping Springs","OK",36.171,-94.6852
"Burbank","OK",36.6964,-96.7294
"Norge","OK",34.9892,-97.9941
"Belva","OK",36.4989,-98.9751
"Mustang","OK",35.3917,-97.7245
"Copan","OK",36.9007,-95.9254
"Warner","OK",35.4902,-95.3085
"Piney","OK",35.8875,-94.5536
"Tullahassee","OK",35.8418,-95.4387
"Blanchard","OK",35.1523,-97.6612
"Hardy","OK",36.9709,-96.7984
"Teresita","OK",36.123,-94.9803
"Fort Cobb","OK",35.1043,-98.4417
"Wauhillau","OK",35.8682,-94.7623
"Grayson","OK",35.5053,-95.8718
"Stigler","OK",35.2566,-95.1185
"Cedar Crest","OK",36.1215,-95.1663
"Maud","OK",35.1335,-96.7782
"Copeland","OK",36.6571,-94.8204
"Checotah","OK",35.4821,-95.5224
"Castaneda","OK",36.8811,-102.5213
"Jet","OK",36.6663,-98.1816
"Justice","OK",36.2908,-95.5636
"Mannford","OK",36.1298,-96.3353
"Connerville","OK",34.4436,-96.6359
"Sand Springs","OK",36.1342,-96.1283
"Sallisaw","OK",35.4608,-94.807
"Faxon","OK",34.4603,-98.5793
"Wewoka","OK",35.1441,-96.4967
"Tatums","OK",34.4779,-97.4661
"Flute Springs","OK",35.6231,-94.8044
"Yewed","OK",36.6823,-98.4101
"Yanush","OK",34.7098,-95.3139
"Davidson","OK",34.2421,-99.0779
"Lacey","OK",36.1161,-98.0862
"Dale","OK",35.3842,-97.0435
"Indianapolis","OK",35.5514,-98.8626
"Valley Brook","OK",35.4027,-97.4814
"Alden","OK",34.9753,-98.5853
"Mountain View","OK",35.0994,-98.7501
"Corn","OK",35.3791,-98.7816
"Guthrie","OK",35.8429,-97.4359
"Ninnekah","OK",34.9641,-97.9447
"Soper","OK",34.0322,-95.6963
"Kaw City","OK",36.7682,-96.8629
"Owasso","OK",36.2886,-95.8319
"Hitchita","OK",35.5198,-95.7518
"Keefton","OK",35.5898,-95.3394
"Bernice","OK",36.622,-94.9109
"Foyil","OK",36.4309,-95.5215
"Lane","OK",34.2997,-95.9894
"Wardville","OK",34.655,-96.0309
"Glencoe","OK",36.2313,-96.9303
"Erick","OK",35.2154,-99.8686
"Cowlington","OK",35.3106,-94.7879
"Fair Oaks","OK",36.1441,-95.6959
"Welty","OK",35.6245,-96.4053
"Bray","OK",34.616,-97.8207
"McCurtain","OK",35.1509,-94.9669
"Orlando","OK",36.1359,-97.3651
"Bee","OK",34.1251,-96.5687
"Asher","OK",34.9884,-96.9254
"Oilton","OK",36.0821,-96.5819
"Red Rock","OK",36.4601,-97.1796
"Gould","OK",34.6694,-99.7737
"Healdton","OK",34.2335,-97.4868
"Nash","OK",36.6647,-98.052
"Moodys","OK",36.0312,-94.9577
"Tahlequah","OK",35.9116,-94.9773
"Grand Lake Towne","OK",36.5049,-95.0256
"Purcell","OK",35.018,-97.3747
"Savanna","OK",34.8353,-95.8357
"Blackwell","OK",36.8011,-97.3009
"Albion","OK",34.6623,-95.0992
"Selman","OK",36.802,-99.4909
"Nichols Hills","OK",35.5468,-97.5445
"Greenfield","OK",35.7289,-98.3776
"Calumet","OK",35.6014,-98.1247
"Tyrone","OK",36.9556,-101.0679
"Lebanon","OK",33.9737,-96.9177
"Byron","OK",36.9015,-98.2945
"Orion","OK",36.2167,-98.7787
"Harris","OK",33.7504,-94.7291
"Langston","OK",35.9324,-97.263
"Marland","OK",36.5611,-97.1529
"Sharon","OK",36.2755,-99.3381
"Belfonte","OK",35.5368,-94.5507
"Yale","OK",36.115,-96.7009
"Notchietown","OK",35.5857,-95.0901
"Shidler","OK",36.7808,-96.6596
"Lovell","OK",36.057,-97.6353
"Bruno","OK",34.3443,-96.0753
"Coleman","OK",34.2635,-96.4194
"Turley","OK",36.2473,-95.9654
"Dempsey","OK",35.5175,-99.8229
"Gowen","OK",34.8781,-95.4742
"Wakita","OK",36.8817,-97.9237
"Mounds","OK",35.8791,-96.0681
"Locust Grove","OK",36.1978,-95.1685
"Carpenter","OK",35.5303,-99.3718
"Edmond","OK",35.6689,-97.4159
"Clayton","OK",34.5857,-95.3561
"Seiling","OK",36.1516,-98.9254
"Gore","OK",35.5418,-95.1129
"Vanoss","OK",34.764,-96.872
"Pin Oak Acres","OK",36.1226,-95.2889
"Stafford","OK",35.5367,-99.122
"Chattanooga","OK",34.4243,-98.6541
"Watonga","OK",35.8661,-98.4166
"Lake Aluma","OK",35.5334,-97.4484
"Ringwood","OK",36.3817,-98.2411
"Avant","OK",36.4886,-96.0598
"Ryan","OK",34.0212,-97.9541
"Terlton","OK",36.1857,-96.4904
"Saint Louis","OK",35.0812,-96.8598
"Rentiesville","OK",35.5331,-95.4849
"Quinton","OK",35.1249,-95.3676
"Kendrick","OK",35.7853,-96.7754
"Platter","OK",33.9066,-96.5337
"Mill Creek","OK",34.4021,-96.8249
"Clarita","OK",34.4826,-96.4367
"Sapulpa","OK",36.009,-96.0983
"Tagg Flats","OK",36.3387,-94.9037
"Brinkman","OK",35.0101,-99.5168
"Ballou","OK",36.1421,-95.1998
"Fairmont","OK",36.3552,-97.7044
"Catesby","OK",36.4931,-99.9629
"Olustee","OK",34.5475,-99.4238
"Haskell","OK",35.8187,-95.6805
"Rattan","OK",34.2004,-95.4131
"Monroe","OK",34.9937,-94.5155
"Quapaw","OK",36.9581,-94.7813
"Blue","OK",33.9899,-96.2304
"Wilson","OK",34.1685,-97.426
"Addington","OK",34.2431,-97.9661
"Uncas","OK",36.7956,-96.9298
"Jay","OK",36.4273,-94.7954
"Smith Village","OK",35.4508,-97.457
"Caney","OK",34.2356,-96.217
"Humphreys","OK",34.5559,-99.2373
"Mutual","OK",36.2304,-99.1679
"Gene Autry","OK",34.3152,-97.0385
"Afton","OK",36.6964,-94.958
"Covington","OK",36.3076,-97.5882
"Hester","OK",34.8012,-99.4334
"Warwick","OK",35.6882,-97.0016
"Bowlegs","OK",35.1474,-96.6691
"Hooker","OK",36.8612,-101.216
"Cromwell","OK",35.3635,-96.4571
"Tiawah","OK",36.2483,-95.5362
"Optima","OK",36.762,-101.3497
"Oak Grove","OK",36.2056,-96.3384
"Fitzhugh","OK",34.6581,-96.7665
"Bridge Creek","OK",35.2394,-97.7303
"Longtown","OK",35.2405,-95.5183
"Headrick","OK",34.6268,-99.1373
"Carnegie","OK",35.1024,-98.5995
"Herd","OK",36.8645,-96.2008
"Fittstown","OK",34.6148,-96.6345
"Camargo","OK",36.0179,-99.2883
"Warr Acres","OK",35.5284,-97.6182
"Shattuck","OK",36.2652,-99.8774
"McCord","OK",36.6798,-97.0346
"Nescatunga","OK",36.7543,-98.156
"Cherry Tree","OK",35.7454,-94.6428
"Cache","OK",34.6297,-98.6181
"Hickory","OK",34.557,-96.858
"Boynton","OK",35.6493,-95.6543
"Lawrence Creek","OK",36.0838,-96.4268
"Mooreland","OK",36.4379,-99.2045
"Fort Towson","OK",34.0243,-95.2972
"Eakly","OK",35.3056,-98.5561
"Tegarden","OK",36.7978,-98.9701
"Sasakwa","OK",34.9469,-96.5253
"Kemp","OK",33.7695,-96.3542
"Valliant","OK",34.0043,-95.0895
"Seward","OK",35.7981,-97.4884
"Valley Park","OK",36.2818,-95.7328
"Chewey","OK",36.0905,-94.7385
"Bull Hollow","OK",36.3046,-94.9008
"Cedar Valley","OK",35.8703,-97.5244
"Roff","OK",34.6288,-96.8411
"Pittsburg","OK",34.7116,-95.8502
"New Woodville","OK",33.9689,-96.6549
"Panola","OK",34.9273,-95.2099
"Prue","OK",36.2496,-96.2668
"White Oak","OK",36.6098,-95.2763
"Silo","OK",34.0358,-96.4746
"Byars","OK",34.8724,-97.0541
"Duncan","OK",34.5425,-97.919
"Sparks","OK",35.6113,-96.819
"Rose","OK",36.2123,-95.0382
"Earlsboro","OK",35.3277,-96.8014
"Snyder","OK",34.6553,-98.9533
"Ingersoll","OK",36.7964,-98.3948
"Liberty","OK",35.8601,-95.9753
"Haworth","OK",33.8403,-94.6571
"Texanna","OK",35.3572,-95.5047
"Jefferson","OK",36.7203,-97.7909
"Lookeba","OK",35.363,-98.3638
"Peavine","OK",35.8903,-94.6064
"Rhea","OK",35.8417,-99.2348
"Tipton","OK",34.502,-99.1383
"Byng","OK",34.8659,-96.6678
"Scipio","OK",35.0548,-95.9567
"Wapanucka","OK",34.3736,-96.4253
"Martha","OK",34.7262,-99.3868
"Broken Bow","OK",34.0278,-94.7419
"Weathers","OK",34.6595,-95.5836
"Joy","OK",34.5937,-97.1422
"Empire City","OK",34.4738,-98.0562
"Brushy","OK",35.5578,-94.7434
"Vera","OK",36.4509,-95.8908
"Talala","OK",36.5294,-95.7011
"Idabel","OK",33.9041,-94.8294
"Corum","OK",34.3623,-98.1042
"Twin Oaks","OK",36.1927,-94.8217
"Wheeless","OK",36.7192,-102.8944
"Commerce","OK",36.9317,-94.8705
"Grove","OK",36.5925,-94.7885
"Calera","OK",33.9313,-96.4299
"Canute","OK",35.422,-99.2776
"Crowder","OK",35.1156,-95.6788
"Old Eucha","OK",36.3551,-94.9379
"Fanshawe","OK",34.9733,-94.856
"Alva","OK",36.7892,-98.6648
"Hollister","OK",34.3413,-98.8706
"Komalty","OK",35.0476,-98.9904
"Buffalo","OK",36.8373,-99.6464
"Carleton","OK",36.015,-98.5204
"Sunray","OK",34.4126,-97.965
"Lucien","OK",36.2747,-97.4551
"Cambridge","OK",35.0728,-99.2054
"Clinton","OK",35.5058,-98.9723
"Indianola","OK",35.1635,-95.7761
"Goodwell","OK",36.5943,-101.6326
"Wyandotte","OK",36.7925,-94.7231
"Collinsville","OK",36.3723,-95.8601
"Whitefield","OK",35.2546,-95.2391
"Braggs","OK",35.6631,-95.1985
"Tamaha","OK",35.4058,-95.018
"Slaughterville","OK",35.091,-97.2879
"Grady","OK",34.0204,-97.6656
"Medicine Park","OK",34.7295,-98.4852
"Zafra","OK",34.5084,-94.4886
"Ketchum","OK",36.526,-95.0387
"Poteau","OK",35.0431,-94.6356
"Cyril","OK",34.8986,-98.2031
"Blanco","OK",34.7507,-95.7736
"Cherokee","OK",36.7547,-98.3551
"Burns Flat","OK",35.3548,-99.1751
"Hugo","OK",34.0121,-95.5115
"Henryetta","OK",35.4421,-95.9848
"Krebs","OK",34.93,-95.72
"Vinson","OK",34.9006,-99.8598
"Wainwright","OK",35.6133,-95.5657
"Aqua Park","OK",35.6204,-95.0761
"Waynoka","OK",36.585,-98.8784
"Grandfield","OK",34.2304,-98.6876
"Glenpool","OK",35.9484,-96.0052
"Park Hill","OK",35.8546,-94.9559
"Slapout","OK",36.6159,-100.1087
"Leach","OK",36.1979,-94.9099
"Okay","OK",35.854,-95.3143
"Winchester","OK",35.7906,-95.9983
"Pauls Valley","OK",34.7236,-97.2291
"Hoffman","OK",35.4889,-95.8449
"Fort Coffee","OK",35.2942,-94.5726
"Turpin","OK",36.8705,-100.8825
"Willow","OK",35.0514,-99.5099
"Ravia","OK",34.2407,-96.7566
"Paoli","OK",34.8261,-97.2618
"Gerty","OK",34.8357,-96.289
"Alderson","OK",34.9008,-95.69
"Atwood","OK",34.9549,-96.3367
"Christie","OK",35.9675,-94.6549
"Hobart","OK",35.0246,-99.0875
"Millerton","OK",33.9832,-95.0177
"Lahoma","OK",36.3881,-98.0888
"Lawton","OK",34.6171,-98.4204
"Caddo","OK",34.1288,-96.2678
"Hastings","OK",34.2242,-98.1087
"Carney","OK",35.8065,-97.0154
"Gans","OK",35.3874,-94.695
"Forgan","OK",36.9068,-100.5377
"Fallis","OK",35.7498,-97.1183
"Fairvalley","OK",36.7356,-99.0245
"Tryon","OK",35.8816,-96.9655
"Ratliff City","OK",34.4492,-97.5155
"Pocasset","OK",35.178,-97.9592
"Goltry","OK",36.5319,-98.1514
"Fletcher","OK",34.8224,-98.2391
"Burton","OK",36.7984,-102.1613
"Lima","OK",35.1738,-96.5984
"Blackgum","OK",35.6112,-94.99
"Cheyenne","OK",35.6103,-99.6781
"Coalgate","OK",34.5323,-96.2208
"Waukomis","OK",36.2833,-97.9038
"Sayre","OK",35.2973,-99.6284
"Purdy","OK",34.7159,-97.5875
"Eucha","OK",36.392,-94.883
"Dibble","OK",35.0151,-97.6275
"Welling","OK",35.8561,-94.8457
"Amorita","OK",36.924,-98.2936
"Erin Springs","OK",34.8113,-97.6055
"Nicut","OK",35.5986,-94.5626
"Walters","OK",34.3612,-98.3563
"Overbrook","OK",34.0673,-97.1411
"Westport","OK",36.1953,-96.3354
"Crawford","OK",35.827,-99.7996
"Kremlin","OK",36.5466,-97.8324
"Arpelar","OK",34.9356,-95.9589
"Salt Fork","OK",36.635,-97.5889
"Shamrock","OK",35.9113,-96.5772
"Cayuga","OK",36.6252,-94.6542
"Murphy","OK",36.1337,-95.2409
"Albert","OK",35.2328,-98.4114
"Stroud","OK",35.768,-96.6474
"Devol","OK",34.1954,-98.5882
"Spaulding","OK",35.0132,-96.4406
"Antioch","OK",34.7251,-97.4056
"Morrison","OK",36.2923,-97.0325
"Wetumka","OK",35.241,-96.2389
"Lost City","OK",36.0006,-95.1223
"Dewey","OK",36.7915,-95.9328
"Jones","OK",35.5662,-97.2901
"Pierce","OK",35.4348,-95.7164
"White Bead","OK",34.7634,-97.302
"Okemah","OK",35.4297,-96.3005
"Retrop","OK",35.1598,-99.3598
"Waurika","OK",34.1846,-98.0245
"Geronimo","OK",34.4851,-98.3891
"Sycamore","OK",36.394,-94.716
"Frederick","OK",34.3709,-99.001
"Titanic","OK",35.8889,-94.7434
"Welch","OK",36.8738,-95.0947
"Loyal","OK",35.9727,-98.1184
"Phillips","OK",34.5041,-96.2231
"Mead","OK",34.0008,-96.511
"Boone","OK",34.8987,-98.462
"Mocane","OK",36.8936,-100.3726
"Gregory","OK",36.1697,-95.5741
"Conrad","OK",36.6153,-102.3735
"Oklahoma City","OK",35.4676,-97.5136
"Lindsay","OK",34.8392,-97.6104
"Zeb","OK",35.8061,-95.0438
"Cimarron City","OK",35.8887,-97.6022
"Boyd","OK",36.7034,-100.8282
"Hammon","OK",35.6323,-99.3832
"Ardmore","OK",34.1945,-97.1252
"Prague","OK",35.4997,-96.6998
"Sweetwater","OK",35.4222,-99.9116
"Union City","OK",35.4015,-97.9047
"Loco","OK",34.3295,-97.6807
"Claremore","OK",36.3144,-95.61
"Summit","OK",35.6678,-95.4218
"Logan","OK",36.5728,-100.2174
"Talihina","OK",34.7523,-95.041
"Maysville","OK",34.8544,-97.3878
"Yukon","OK",35.5201,-97.7639
"Herring","OK",35.61,-99.5179
"Garvin","OK",33.9559,-94.9349
"Wynona","OK",36.5458,-96.3267
"Elmore City","OK",34.6299,-97.3909
"Bokoshe","OK",35.1908,-94.7902
"Bixby","OK",35.9454,-95.8774
